sale_id,store_id,region,product_name,category,quantity,unit_price,sale_date,customer_age_group
6264,Store_033,East,Salmon,Seafood,8,14.99,2024-10-25,
6265,Store_012,East,Bread,Bakery,4,2.99,2024-08-12,
6266,Store_036,East,Salmon,Seafood,4,14.99,2024-12-24,18-25
6267,Store_026,South,Bread,Bakery,19,2.99,2023-05-09,56+
6268,Store_023,East,Soda,Beverages,9,1.99,2024-05-21,36-45
6269,Store_031,Central,Water,Beverages,19,0.99,2024-11-14,26-35
6270,Store_019,West,Chicken,Meat,15,8.99,2023-02-18,46-55
6271,Store_030,West,Beef,Meat,15,12.99,2024-11-21,36-45
6272,Store_046,Central,Juice,Beverages,13,3.49,2023-11-12,18-25
6273,Store_023,North,Pork,Meat,10,7.99,2024-08-15,18-25
6274,Store_031,West,Soda,Beverages,19,,2024-09-14,56+
6275,Store_020,North,Bagel,Bakery,15,0.99,2024-05-04,46-55
6276,Store_035,South,Bagel,Bakery,9,0.99,2024-09-26,36-45
6277,Store_031,Central,Juice,Beverages,5,,2024-11-21,56+
6278,Store_032,North,Shrimp,Seafood,5,11.99,2023-05-28,46-55
6279,Store_050,East,Cereal,Pantry,20,4.49,2024-03-27,
6280,Store_001,South,Tuna,Seafood,8,9.99,2023-05-08,26-35
6281,Store_002,North,Pork,Meat,7,7.99,2024-11-25,26-35
6282,Store_020,South,Cheese,Dairy,11,5.99,2024-08-01,26-35
6283,Store_004,West,Soda,Beverages,3,1.99,2023-08-23,26-35
6284,Store_014,South,Juice,Beverages,15,3.49,2023-05-25,26-35
6285,Store_045,West,Rice,Pantry,5,2.99,2024-09-30,26-35
6286,Store_038,East,Juice,Beverages,4,3.49,2023-07-12,46-55
6287,Store_021,West,Pasta,Pantry,6,1.49,2024-01-23,26-35
6288,Store_050,North,Beef,Meat,4,12.99,2023-12-30,46-55
6289,Store_006,East,Banana,Produce,16,,2023-02-04,56+
6290,Store_041,North,Cheese,Dairy,5,5.99,2024-05-30,26-35
6291,Store_020,West,Rice,Pantry,5,2.99,2023-12-29,26-35
6292,Store_031,East,Beef,Meat,1,12.99,2023-06-10,18-25
6293,Store_019,Central,Bread,Bakery,14,2.99,2024-11-22,18-25
6294,Store_045,West,Juice,Beverages,18,3.49,2024-11-27,46-55
6295,Store_025,Central,Juice,Beverages,3,3.49,2023-12-09,46-55
6296,Store_049,West,Shrimp,Seafood,11,11.99,2024-07-28,36-45
6297,Store_032,East,Pork,Meat,20,7.99,2024-12-21,26-35
6298,Store_001,East,Rice,Pantry,9,2.99,2023-11-04,56+
6299,Store_005,North,Orange,Produce,5,0.89,2023-08-07,36-45
6300,Store_043,West,Tuna,Seafood,6,9.99,2024-05-21,18-25
6301,Store_027,Central,Water,Beverages,10,0.99,2023-12-07,46-55
6302,Store_039,Central,Rice,Pantry,1,2.99,2023-05-12,26-35
6303,Store_040,South,Croissant,Bakery,1,1.99,2024-10-12,46-55
6304,Store_001,North,Cereal,Pantry,10,4.49,2024-05-22,46-55
6305,Store_023,North,Rice,Pantry,4,2.99,2024-02-05,56+
6306,Store_011,West,Tuna,Seafood,12,9.99,2024-03-23,
6307,Store_006,West,Juice,Beverages,11,3.49,2024-01-07,36-45
6308,Store_029,North,Cereal,Pantry,16,4.49,2023-09-23,36-45
6309,Store_041,Central,Soda,Beverages,12,1.99,2024-05-25,36-45
6310,Store_020,North,Beef,Meat,18,12.99,2023-02-26,56+
6311,Store_038,East,Soda,Beverages,4,1.99,2024-01-08,56+
6312,Store_018,East,Apple,Produce,11,0.79,2024-05-11,36-45
6313,Store_016,Central,Cereal,Pantry,6,4.49,2024-10-25,26-35
6314,Store_034,West,Tuna,Seafood,15,9.99,2023-07-04,26-35
6315,Store_015,East,Croissant,Bakery,6,1.99,2024-11-19,26-35
6316,Store_037,North,Shrimp,Seafood,13,11.99,2024-08-26,56+
6317,Store_048,North,Milk,Dairy,11,3.99,2024-06-17,18-25
6318,Store_026,West,Water,Beverages,16,0.99,2023-07-07,36-45
6319,Store_042,East,Pasta,Pantry,8,1.49,2024-01-16,46-55
6320,Store_034,North,Banana,Produce,17,0.29,2024-05-30,18-25
6321,Store_011,East,Tuna,Seafood,20,9.99,2024-08-18,26-35
6322,Store_012,North,Apple,Produce,3,0.79,2024-09-02,26-35
6323,Store_043,North,Bagel,Bakery,10,0.99,2024-04-02,56+
6324,Store_005,South,Bagel,Bakery,19,0.99,2024-04-30,18-25
6325,Store_020,North,Pork,Meat,9,7.99,2024-06-01,26-35
6326,Store_034,South,Shrimp,Seafood,9,11.99,2023-08-01,46-55
6327,Store_044,South,Juice,Beverages,17,3.49,2023-05-27,56+
6328,Store_036,East,Chicken,Meat,20,8.99,2023-11-01,56+
6329,Store_037,East,Milk,Dairy,2,3.99,2024-05-02,36-45
6330,Store_032,South,Rice,Pantry,15,2.99,2023-03-14,56+
6331,Store_026,North,Pasta,Pantry,17,1.49,2024-01-09,26-35
6332,Store_021,East,Salmon,Seafood,8,14.99,2023-09-08,26-35
6333,Store_045,North,Milk,Dairy,8,3.99,2024-01-27,26-35
6334,Store_022,West,Bread,Bakery,8,2.99,2024-04-11,36-45
6335,Store_043,Central,Bagel,Bakery,20,0.99,2024-12-29,26-35
6336,Store_011,South,Beef,Meat,1,12.99,2023-02-03,18-25
6337,Store_043,South,Pork,Meat,1,7.99,2024-07-07,46-55
6338,Store_047,West,Orange,Produce,6,0.89,2023-09-17,26-35
6339,Store_049,South,Banana,Produce,17,0.29,2024-10-15,46-55
6340,Store_050,East,Bagel,Bakery,19,0.99,2023-02-17,36-45
6341,Store_035,South,Pasta,Pantry,3,1.49,2024-01-13,18-25
6342,Store_005,West,Juice,Beverages,9,3.49,2023-02-28,26-35
6343,Store_004,Central,Cheese,Dairy,10,5.99,2024-12-11,18-25
6344,Store_001,East,Yogurt,Dairy,5,2.49,2024-03-24,56+
6345,Store_042,South,Water,Beverages,4,0.99,2023-01-06,56+
6346,Store_044,East,Banana,Produce,6,0.29,2023-11-27,18-25
6347,Store_042,Central,Croissant,Bakery,2,1.99,2023-05-07,36-45
6348,Store_003,East,Rice,Pantry,16,2.99,2024-07-07,18-25
6349,Store_026,West,Juice,Beverages,7,3.49,2023-01-09,56+
6350,Store_042,North,Pasta,Pantry,19,1.49,2024-01-10,36-45
6351,Store_009,Central,Pork,Meat,9,7.99,2023-10-17,46-55
6352,Store_004,Central,Pasta,Pantry,17,1.49,2023-02-20,56+
6353,Store_032,East,Chicken,Meat,16,8.99,2023-08-06,56+
6354,Store_015,West,Pork,Meat,5,7.99,2024-11-03,56+
6355,Store_005,West,Beef,Meat,10,12.99,2024-01-24,18-25
6356,Store_028,West,Banana,Produce,1,0.29,2024-10-05,
6357,Store_040,Central,Cereal,Pantry,1,4.49,2024-10-15,18-25
6358,Store_024,West,Juice,Beverages,18,3.49,2024-03-09,56+
6359,Store_038,West,Soda,Beverages,4,1.99,2024-05-28,56+
6360,Store_026,South,Beef,Meat,6,12.99,2024-05-24,
6361,Store_044,Central,Apple,Produce,7,0.79,2024-11-25,46-55
6362,Store_047,East,Banana,Produce,11,0.29,2024-07-17,56+
6363,Store_037,East,Apple,Produce,9,0.79,2024-06-27,18-25
6364,Store_018,West,Chicken,Meat,15,8.99,2024-05-21,
6365,Store_047,West,Cereal,Pantry,4,4.49,2023-11-03,26-35
6366,Store_029,West,Cheese,Dairy,2,5.99,2023-01-27,46-55
6367,Store_001,South,Soda,Beverages,11,1.99,2023-10-25,18-25
6368,Store_008,West,Croissant,Bakery,9,1.99,2023-02-23,26-35
6369,Store_028,South,Rice,Pantry,18,2.99,2023-08-28,56+
6370,Store_041,East,Juice,Beverages,15,3.49,2023-11-04,46-55
6371,Store_009,South,Bread,Bakery,15,2.99,2023-09-10,46-55
6372,Store_023,West,Tuna,Seafood,12,9.99,2024-12-09,26-35
6373,Store_016,East,Salmon,Seafood,6,14.99,2023-11-29,18-25
6374,Store_021,East,Cereal,Pantry,14,4.49,2023-02-05,56+
6375,Store_026,West,Salmon,Seafood,1,14.99,2023-08-18,36-45
6376,Store_032,South,Cereal,Pantry,16,4.49,2024-04-15,26-35
6377,Store_017,East,Salmon,Seafood,12,14.99,2023-10-15,46-55
6378,Store_017,East,Bagel,Bakery,2,,2023-09-23,18-25
6379,Store_004,Central,Juice,Beverages,1,3.49,2024-02-21,26-35
6380,Store_015,East,Beef,Meat,15,12.99,2024-05-27,56+
6381,Store_020,South,Yogurt,Dairy,18,2.49,2024-12-17,26-35
6382,Store_036,East,Pasta,Pantry,19,1.49,2024-08-31,36-45
6383,Store_005,North,Bread,Bakery,12,2.99,2024-12-26,18-25
6384,Store_012,South,Salmon,Seafood,9,14.99,2023-05-03,26-35
6385,Store_009,South,Soda,Beverages,5,1.99,2024-01-12,18-25
6386,Store_008,Central,Tuna,Seafood,6,9.99,2023-02-09,36-45
6387,Store_031,Central,Bread,Bakery,18,2.99,2023-03-05,56+
6388,Store_011,West,Cheese,Dairy,15,5.99,2023-07-24,36-45
6389,Store_007,North,Water,Beverages,11,0.99,2023-02-23,18-25
6390,Store_047,South,Pasta,Pantry,17,1.49,2023-01-31,26-35
6391,Store_034,North,Bread,Bakery,13,2.99,2024-02-06,26-35
6392,Store_022,North,Cereal,Pantry,7,4.49,2023-03-05,18-25
6393,Store_004,West,Orange,Produce,12,0.89,2024-09-09,46-55
6394,Store_042,East,Bread,Bakery,14,2.99,2023-06-12,46-55
6395,Store_044,Central,Shrimp,Seafood,16,11.99,2024-10-30,46-55
6396,Store_001,South,Shrimp,Seafood,12,11.99,2024-04-02,56+
6397,Store_023,West,Shrimp,Seafood,17,11.99,2024-07-14,56+
6398,Store_036,South,Pasta,Pantry,10,1.49,2024-06-12,18-25
6399,Store_010,North,Orange,Produce,3,0.89,2024-03-16,18-25
6400,Store_030,West,Orange,Produce,5,0.89,2024-08-14,46-55
6401,Store_029,South,Pork,Meat,6,7.99,2023-03-27,26-35
6402,Store_037,Central,Apple,Produce,6,0.79,2023-10-12,36-45
6403,Store_034,South,Chicken,Meat,16,8.99,2024-02-12,36-45
6404,Store_020,Central,Salmon,Seafood,6,14.99,2023-09-21,36-45
6405,Store_044,West,Salmon,Seafood,7,14.99,2023-10-17,46-55
6406,Store_026,West,Yogurt,Dairy,6,2.49,2023-11-21,26-35
6407,Store_009,South,Milk,Dairy,17,3.99,2023-10-29,46-55
6408,Store_009,North,Orange,Produce,5,0.89,2023-03-04,46-55
6409,Store_038,East,Yogurt,Dairy,10,2.49,2024-06-15,36-45
6410,Store_048,North,Shrimp,Seafood,13,11.99,2024-11-11,26-35
6411,Store_031,North,Milk,Dairy,15,3.99,2023-02-28,56+
6412,Store_011,North,Bagel,Bakery,13,0.99,2024-03-01,18-25
6413,Store_007,West,Orange,Produce,19,0.89,2023-10-15,36-45
6414,Store_030,North,Shrimp,Seafood,3,11.99,2023-06-18,36-45
6415,Store_004,East,Milk,Dairy,17,3.99,2023-09-22,56+
6416,Store_042,East,Pasta,Pantry,15,1.49,2024-05-03,36-45
6417,Store_022,South,Cheese,Dairy,12,5.99,2023-06-28,46-55
6418,Store_035,South,Bagel,Bakery,5,0.99,2024-04-18,46-55
6419,Store_021,North,Tuna,Seafood,3,9.99,2023-05-03,46-55
6420,Store_041,West,Rice,Pantry,15,2.99,2024-11-02,36-45
6421,Store_028,East,Salmon,Seafood,5,14.99,2024-07-13,56+
6422,Store_037,North,Rice,Pantry,6,2.99,2024-04-05,26-35
6423,Store_023,North,Bagel,Bakery,16,0.99,2024-11-28,46-55
6424,Store_032,East,Pasta,Pantry,3,1.49,2023-06-03,26-35
6425,Store_006,South,Milk,Dairy,20,3.99,2024-02-24,46-55
6426,Store_037,Central,Apple,Produce,10,0.79,2024-08-20,18-25
6427,Store_022,North,Apple,Produce,10,0.79,2024-04-10,56+
6428,Store_008,South,Soda,Beverages,14,1.99,2024-12-04,46-55
6429,Store_036,West,Milk,Dairy,13,3.99,2024-06-15,46-55
6430,Store_005,West,Tuna,Seafood,15,9.99,2024-10-12,26-35
6431,Store_035,South,Bread,Bakery,19,2.99,2024-02-19,56+
6432,Store_008,West,Water,Beverages,6,0.99,2023-08-15,18-25
6433,Store_020,South,Salmon,Seafood,6,14.99,2024-06-19,36-45
6434,Store_029,Central,Shrimp,Seafood,6,11.99,2023-05-02,46-55
6435,Store_038,Central,Soda,Beverages,4,1.99,2024-02-21,56+
6436,Store_030,East,Rice,Pantry,19,2.99,2023-12-10,18-25
6437,Store_007,East,Apple,Produce,18,0.79,2024-10-24,26-35
6438,Store_024,South,Croissant,Bakery,8,1.99,2023-03-22,46-55
6439,Store_006,West,Banana,Produce,18,0.29,2024-06-02,18-25
6440,Store_046,West,Chicken,Meat,16,8.99,2023-12-24,36-45
6441,Store_048,South,Shrimp,Seafood,12,11.99,2023-09-04,18-25
6442,Store_009,East,Pork,Meat,1,7.99,2023-04-18,26-35
6443,Store_028,East,Milk,Dairy,13,3.99,2024-08-27,46-55
6444,Store_011,West,Soda,Beverages,5,1.99,2023-01-27,18-25
6445,Store_040,South,Salmon,Seafood,14,14.99,2024-03-28,
6446,Store_001,East,Pork,Meat,14,7.99,2024-03-28,56+
6447,Store_002,East,Juice,Beverages,17,3.49,2024-09-16,56+
6448,Store_006,North,Soda,Beverages,6,1.99,2023-10-26,56+
6449,Store_043,South,Banana,Produce,19,0.29,2024-06-16,18-25
6450,Store_022,North,Shrimp,Seafood,20,11.99,2024-03-27,56+
6451,Store_022,North,Beef,Meat,2,12.99,2024-01-02,36-45
6452,Store_025,South,Juice,Beverages,7,3.49,2024-09-16,36-45
6453,Store_034,West,Bagel,Bakery,11,0.99,2024-12-07,18-25
6454,Store_045,Central,Tuna,Seafood,1,9.99,2024-09-01,26-35
6455,Store_008,Central,Banana,Produce,11,0.29,2024-06-18,56+
6456,Store_042,South,Tuna,Seafood,19,9.99,2024-10-15,18-25
6457,Store_028,South,Beef,Meat,3,12.99,2024-05-12,56+
6458,Store_017,South,Banana,Produce,19,0.29,2023-05-21,36-45
6459,Store_036,East,Cheese,Dairy,17,5.99,2023-01-11,36-45
6460,Store_029,South,Juice,Beverages,6,3.49,2023-10-13,18-25
6461,Store_032,West,Pasta,Pantry,8,1.49,2023-01-21,56+
6462,Store_048,East,Yogurt,Dairy,10,2.49,2024-03-24,46-55
6463,Store_013,West,Apple,Produce,17,0.79,2024-06-28,18-25
6464,Store_024,South,Pork,Meat,7,7.99,2024-04-11,56+
6465,Store_012,East,Water,Beverages,9,,2023-05-09,26-35
6466,Store_022,West,Chicken,Meat,20,8.99,2024-09-27,26-35
6467,Store_040,South,Cheese,Dairy,9,5.99,2023-01-20,36-45
6468,Store_022,North,Soda,Beverages,18,1.99,2023-05-21,36-45
6469,Store_048,West,Water,Beverages,9,0.99,2023-06-19,26-35
6470,Store_001,Central,Apple,Produce,6,0.79,2023-07-22,56+
6471,Store_014,South,Banana,Produce,17,0.29,2023-11-13,36-45
6472,Store_045,West,Cereal,Pantry,14,4.49,2024-03-06,18-25
6473,Store_050,Central,Milk,Dairy,20,3.99,2023-12-26,36-45
6474,Store_005,East,Pork,Meat,2,7.99,2023-03-23,18-25
6475,Store_043,West,Croissant,Bakery,15,1.99,2024-09-02,26-35
6476,Store_042,East,Bread,Bakery,12,2.99,2023-10-25,26-35
6477,Store_014,North,Pork,Meat,11,7.99,2023-01-26,
6478,Store_001,North,Bread,Bakery,4,2.99,2024-05-29,18-25
6479,Store_047,East,Rice,Pantry,5,2.99,2024-06-05,18-25
6480,Store_033,South,Bagel,Bakery,13,0.99,2023-10-03,56+
6481,Store_013,West,Cheese,Dairy,13,5.99,2023-08-04,18-25
6482,Store_013,East,Pasta,Pantry,3,1.49,2024-02-28,36-45
6483,Store_008,Central,Beef,Meat,10,12.99,2024-09-19,46-55
6484,Store_041,West,Beef,Meat,4,12.99,2024-07-04,18-25
6485,Store_001,East,Yogurt,Dairy,12,2.49,2023-05-09,46-55
6486,Store_007,South,Tuna,Seafood,2,9.99,2024-03-24,46-55
6487,Store_026,West,Croissant,Bakery,4,1.99,2023-01-26,36-45
6488,Store_027,Central,Rice,Pantry,15,2.99,2024-04-15,56+
6489,Store_032,South,Pork,Meat,5,7.99,2023-07-24,26-35
6490,Store_004,West,Shrimp,Seafood,7,11.99,2024-11-07,56+
6491,Store_028,East,Water,Beverages,12,0.99,2024-05-23,36-45
6492,Store_029,West,Bread,Bakery,20,2.99,2023-01-18,26-35
6493,Store_031,West,Salmon,Seafood,18,14.99,2023-01-07,26-35
6494,Store_036,West,Beef,Meat,16,12.99,2023-08-02,36-45
6495,Store_024,South,Banana,Produce,1,0.29,2023-09-08,26-35
6496,Store_030,West,Cheese,Dairy,15,5.99,2024-05-08,46-55
6497,Store_014,West,Juice,Beverages,15,3.49,2023-11-25,18-25
6498,Store_027,Central,Pasta,Pantry,16,1.49,2023-01-10,18-25
6499,Store_017,East,Orange,Produce,6,0.89,2023-03-06,46-55
6500,Store_018,South,Chicken,Meat,3,8.99,2023-04-13,18-25
6501,Store_022,West,Cheese,Dairy,1,5.99,2023-08-27,26-35
6502,Store_036,Central,Yogurt,Dairy,6,2.49,2023-10-23,56+
6503,Store_001,West,Bagel,Bakery,12,0.99,2024-11-19,56+
6504,Store_001,West,Milk,Dairy,4,3.99,2024-08-06,18-25
6505,Store_048,North,Soda,Beverages,8,1.99,2023-09-30,36-45
6506,Store_041,North,Cheese,Dairy,6,5.99,2024-12-03,18-25
6507,Store_045,South,Yogurt,Dairy,4,2.49,2024-08-25,36-45
6508,Store_014,South,Yogurt,Dairy,9,2.49,2024-07-21,46-55
6509,Store_007,East,Shrimp,Seafood,18,11.99,2023-03-25,18-25
6510,Store_024,East,Water,Beverages,7,0.99,2024-01-14,36-45
6511,Store_001,East,Banana,Produce,10,0.29,2023-05-03,18-25
6512,Store_031,Central,Water,Beverages,16,0.99,2024-03-09,56+
6513,Store_005,South,Chicken,Meat,12,8.99,2023-07-21,18-25
6514,Store_011,West,Tuna,Seafood,11,9.99,2023-12-12,18-25
6515,Store_038,West,Rice,Pantry,10,2.99,2023-11-21,26-35
6516,Store_040,West,Cheese,Dairy,15,5.99,2023-11-03,36-45
6517,Store_024,South,Bread,Bakery,4,2.99,2024-07-08,46-55
6518,Store_027,South,Juice,Beverages,7,3.49,2024-07-02,46-55
6519,Store_016,South,Orange,Produce,20,0.89,2023-10-26,46-55
6520,Store_009,North,Salmon,Seafood,8,14.99,2024-06-02,36-45
6521,Store_035,Central,Yogurt,Dairy,12,2.49,2024-11-28,26-35
6522,Store_005,North,Soda,Beverages,18,1.99,2023-01-10,56+
6523,Store_025,South,Beef,Meat,16,12.99,2023-05-29,36-45
6524,Store_023,South,Croissant,Bakery,18,1.99,2023-03-02,46-55
6525,Store_043,South,Apple,Produce,8,0.79,2023-11-10,56+
6526,Store_019,East,Croissant,Bakery,2,,2024-07-08,56+
6527,Store_050,East,Pasta,Pantry,8,1.49,2024-06-17,26-35
6528,Store_038,West,Cereal,Pantry,10,4.49,2023-08-21,46-55
6529,Store_010,North,Juice,Beverages,17,3.49,2023-06-14,56+
6530,Store_023,West,Rice,Pantry,4,2.99,2023-01-12,18-25
6531,Store_020,South,Croissant,Bakery,14,1.99,2023-09-12,26-35
6532,Store_036,North,Bagel,Bakery,14,0.99,2023-08-01,46-55
6533,Store_029,South,Shrimp,Seafood,10,11.99,2023-08-04,26-35
6534,Store_043,West,Shrimp,Seafood,11,11.99,2024-10-26,46-55
6535,Store_019,Central,Shrimp,Seafood,10,11.99,2023-11-12,
6536,Store_024,North,Water,Beverages,10,0.99,2024-01-23,46-55
6537,Store_010,Central,Chicken,Meat,6,8.99,2023-06-11,26-35
6538,Store_007,East,Salmon,Seafood,20,14.99,2023-04-27,46-55
6539,Store_020,Central,Beef,Meat,11,12.99,2024-06-25,18-25
6540,Store_033,East,Chicken,Meat,18,8.99,2023-07-15,46-55
6541,Store_044,Central,Bagel,Bakery,10,0.99,2023-08-05,18-25
6542,Store_001,South,Croissant,Bakery,16,1.99,2023-07-03,36-45
6543,Store_008,Central,Juice,Beverages,16,3.49,2023-10-22,46-55
6544,Store_005,East,Cereal,Pantry,16,4.49,2023-04-13,56+
6545,Store_012,West,Rice,Pantry,14,2.99,2023-05-07,46-55
6546,Store_003,West,Yogurt,Dairy,1,2.49,2024-10-02,56+
6547,Store_004,West,Bread,Bakery,9,2.99,2023-04-27,18-25
6548,Store_014,Central,Milk,Dairy,4,3.99,2023-08-30,18-25
6549,Store_021,East,Croissant,Bakery,15,1.99,2024-11-16,56+
6550,Store_027,South,Bread,Bakery,6,2.99,2023-05-12,26-35
6551,Store_043,East,Shrimp,Seafood,19,11.99,2023-01-06,46-55
6552,Store_042,East,Soda,Beverages,16,1.99,2023-09-01,46-55
6553,Store_043,Central,Apple,Produce,7,0.79,2024-07-06,36-45
6554,Store_008,North,Rice,Pantry,10,2.99,2023-07-02,46-55
6555,Store_010,East,Chicken,Meat,1,8.99,2023-12-30,46-55
6556,Store_030,North,Rice,Pantry,10,2.99,2023-04-16,46-55
6557,Store_046,West,Soda,Beverages,7,1.99,2024-11-24,56+
6558,Store_030,North,Bread,Bakery,8,2.99,2023-11-29,36-45
6559,Store_020,North,Tuna,Seafood,1,9.99,2024-10-20,46-55
6560,Store_002,South,Chicken,Meat,18,8.99,2023-06-04,26-35
6561,Store_010,East,Milk,Dairy,15,3.99,2023-11-10,26-35
6562,Store_041,East,Apple,Produce,8,0.79,2023-07-28,46-55
6563,Store_023,South,Tuna,Seafood,7,9.99,2024-02-23,
6564,Store_030,East,Shrimp,Seafood,2,11.99,2023-11-22,56+
6565,Store_004,Central,Bread,Bakery,7,2.99,2024-01-26,36-45
6566,Store_001,North,Rice,Pantry,16,2.99,2024-10-02,18-25
6567,Store_035,West,Shrimp,Seafood,5,11.99,2023-11-02,26-35
6568,Store_025,East,Bagel,Bakery,8,0.99,2023-09-21,
6569,Store_011,West,Croissant,Bakery,1,1.99,2024-06-10,18-25
6570,Store_006,North,Pasta,Pantry,2,1.49,2023-07-06,46-55
6571,Store_042,West,Cereal,Pantry,5,4.49,2024-05-03,18-25
6572,Store_025,Central,Banana,Produce,8,0.29,2023-10-31,36-45
6573,Store_050,East,Pasta,Pantry,4,1.49,2023-08-26,18-25
6574,Store_001,East,Banana,Produce,9,0.29,2023-09-23,36-45
6575,Store_039,North,Apple,Produce,7,0.79,2023-04-05,26-35
6576,Store_033,West,Water,Beverages,1,0.99,2024-04-26,46-55
6577,Store_046,Central,Salmon,Seafood,18,14.99,2023-01-28,26-35
6578,Store_032,West,Banana,Produce,15,0.29,2024-06-26,46-55
6579,Store_005,West,Bread,Bakery,12,2.99,2023-05-15,56+
6580,Store_006,West,Bagel,Bakery,8,0.99,2024-06-28,46-55
6581,Store_033,North,Bread,Bakery,11,2.99,2024-05-19,36-45
6582,Store_022,Central,Water,Beverages,8,0.99,2023-02-24,26-35
6583,Store_046,North,Bagel,Bakery,16,0.99,2023-12-27,36-45
6584,Store_041,East,Milk,Dairy,9,3.99,2024-01-25,18-25
6585,Store_015,East,Yogurt,Dairy,13,2.49,2024-02-14,56+
6586,Store_046,Central,Soda,Beverages,14,1.99,2023-12-26,36-45
6587,Store_002,North,Cereal,Pantry,16,4.49,2023-01-09,18-25
6588,Store_017,North,Croissant,Bakery,3,1.99,2023-01-05,26-35
6589,Store_017,West,Croissant,Bakery,19,1.99,2023-10-11,26-35
6590,Store_049,Central,Cheese,Dairy,16,5.99,2024-12-24,26-35
6591,Store_048,North,Rice,Pantry,20,2.99,2024-10-10,36-45
6592,Store_026,West,Water,Beverages,7,0.99,2023-07-06,56+
6593,Store_043,North,Bread,Bakery,19,2.99,2024-09-24,46-55
6594,Store_003,East,Chicken,Meat,3,8.99,2024-01-03,18-25
6595,Store_018,Central,Juice,Beverages,14,3.49,2023-06-12,26-35
6596,Store_022,South,Cereal,Pantry,15,4.49,2023-06-27,18-25
6597,Store_002,West,Croissant,Bakery,20,1.99,2023-06-05,
6598,Store_020,Central,Soda,Beverages,6,1.99,2024-12-17,36-45
6599,Store_006,West,Shrimp,Seafood,15,11.99,2024-08-21,46-55
6600,Store_019,South,Salmon,Seafood,20,14.99,2023-09-27,18-25
6601,Store_036,South,Croissant,Bakery,7,1.99,2024-11-22,36-45
6602,Store_025,Central,Salmon,Seafood,10,14.99,2023-02-17,18-25
6603,Store_028,North,Pasta,Pantry,1,1.49,2023-12-10,18-25
6604,Store_033,Central,Cheese,Dairy,6,5.99,2023-05-21,56+
6605,Store_046,West,Milk,Dairy,5,3.99,2024-02-08,18-25
6606,Store_004,West,Banana,Produce,10,0.29,2023-01-16,18-25
6607,Store_003,East,Banana,Produce,15,0.29,2024-10-12,46-55
6608,Store_010,South,Rice,Pantry,12,2.99,2023-01-01,46-55
6609,Store_049,West,Cheese,Dairy,8,5.99,2023-06-28,18-25
6610,Store_034,South,Bagel,Bakery,6,0.99,2024-06-30,18-25
6611,Store_043,East,Yogurt,Dairy,5,2.49,2023-12-15,18-25
6612,Store_021,Central,Water,Beverages,7,0.99,2024-10-07,18-25
6613,Store_005,Central,Milk,Dairy,9,3.99,2023-05-14,56+
6614,Store_049,North,Salmon,Seafood,20,14.99,2023-01-26,26-35
6615,Store_009,Central,Soda,Beverages,13,1.99,2024-10-13,36-45
6616,Store_039,North,Cheese,Dairy,5,5.99,2024-03-22,18-25
6617,Store_022,Central,Pasta,Pantry,2,1.49,2023-05-05,46-55
6618,Store_026,Central,Cheese,Dairy,2,5.99,2023-10-07,26-35
6619,Store_040,South,Bagel,Bakery,19,0.99,2024-11-19,18-25
6620,Store_026,North,Soda,Beverages,15,1.99,2024-08-05,36-45
6621,Store_017,Central,Soda,Beverages,5,1.99,2024-05-05,18-25
6622,Store_015,West,Beef,Meat,14,12.99,2024-09-12,18-25
6623,Store_006,North,Chicken,Meat,15,8.99,2024-06-08,
6624,Store_016,South,Cereal,Pantry,5,4.49,2023-08-29,18-25
6625,Store_019,South,Shrimp,Seafood,13,11.99,2023-02-17,36-45
6626,Store_047,North,Shrimp,Seafood,1,11.99,2023-08-29,46-55
6627,Store_029,North,Banana,Produce,12,0.29,2023-01-30,56+
6628,Store_019,West,Pork,Meat,10,7.99,2024-09-22,18-25
6629,Store_025,North,Shrimp,Seafood,10,11.99,2024-05-10,26-35
6630,Store_046,West,Water,Beverages,3,0.99,2023-10-20,26-35
6631,Store_050,West,Bagel,Bakery,19,0.99,2023-01-18,56+
