track_id,track_name,artist,album,genre,duration_ms,popularity,danceability,energy,tempo,release_date,streams
TRK02260,Dark Memories,Maroon 5,Album 50,Pop,350772,57,0.791,0.236,92.3,2017-12-07,36586190
TRK02261,Silent Memories,Olivia Rodrigo,Album 33,Latin,275261,10,0.474,0.934,129.8,2023-11-23,20490084
TRK02262,Endless Memories,Kendrick Lamar,Album 15,Country,355698,34,0.918,0.09,75.5,2015-08-10,29876001
TRK02263,Dark Hearts,Drake,Album 43,Electronic,329341,37,0.415,0.329,196.2,2019-07-25,24671125
TRK02264,Midnight Rain,SZA,Album 9,Country,255530,49,0.588,0.049,121.0,2021-07-16,13996582
TRK02265,Silent Rain,Olivia Rodrigo,Album 23,Country,182177,95,0.335,0.17,68.3,2021-09-13,12363188
TRK02266,Dark Nights,Billie Eilish,Album 18,Indie,227427,70,0.795,0.25,143.1,2024-03-09,32112156
TRK02267,Endless Stars,Ariana Grande,Album 30,Latin,182512,61,0.715,0.994,168.4,2023-07-03,30728493
TRK02268,Midnight Echoes,Taylor Swift,Album 12,R&B,158711,58,0.034,0.511,199.8,2020-11-22,11110661
TRK02269,Golden Echoes,Travis Scott,Album 26,R&B,320715,60,0.841,0.409,96.1,2022-07-16,7972985
TRK02270,Electric Nights,Travis Scott,Album 33,Hip-Hop,265089,45,0.025,0.199,131.6,2017-11-26,6732274
TRK02271,Midnight Nights,Dua Lipa,Album 46,Electronic,332462,33,0.128,0.446,115.8,2024-05-04,40348877
TRK02272,Golden Shadows,BTS,Album 19,Rock,330294,62,0.033,0.083,109.1,2022-06-02,33332492
TRK02273,Bright Echoes,Dua Lipa,Album 20,Electronic,255695,74,0.79,0.436,137.0,2019-09-21,47608963
TRK02274,Lost Rain,Drake,Album 12,Hip-Hop,125920,73,0.057,0.651,144.4,2016-04-19,45927126
TRK02275,Wild Memories,Olivia Rodrigo,Album 19,R&B,302904,48,0.662,0.281,86.7,2018-01-21,27061247
TRK02276,Golden Stars,Taylor Swift,Album 21,Indie,282620,31,0.965,0.568,150.3,2017-12-18,38336678
TRK02277,Bright Nights,BTS,Album 48,Pop,169865,98,0.434,0.734,109.0,2018-09-16,16395226
TRK02278,Dark Dreams,Harry Styles,Album 19,Pop,237478,44,0.759,0.333,131.9,2018-06-01,28683229
TRK02279,Electric Fire,Ed Sheeran,Album 47,Hip-Hop,220743,7,0.506,0.186,62.3,2015-01-15,15296260
TRK02280,Golden Love,Ed Sheeran,Album 1,Rock,218987,15,0.853,0.99,135.7,2022-05-10,16186443
TRK02281,Wild Shadows,Doja Cat,Album 9,Hip-Hop,190874,41,0.672,0.1,132.8,2023-12-20,4764410
TRK02282,Neon Hearts,Coldplay,Album 36,Electronic,246889,53,0.307,0.227,63.5,2023-02-05,4102829
TRK02283,Silent Memories,BTS,Album 18,Latin,277631,94,0.787,0.417,79.9,2022-03-20,32397086
TRK02284,Wild Fire,Coldplay,Album 30,Pop,320350,24,0.027,0.327,197.1,2019-01-05,41538902
TRK02285,Golden Nights,Doja Cat,Album 15,Pop,190017,97,0.848,0.508,71.6,2021-06-18,862952
TRK02286,Midnight Nights,SZA,Album 16,Indie,324625,81,0.748,0.365,85.0,2024-12-10,3064250
TRK02287,Dark Fire,Maroon 5,Album 36,Electronic,310347,66,0.768,0.215,125.1,2017-04-14,16594130
TRK02288,Silent Hearts,Olivia Rodrigo,Album 23,Hip-Hop,148382,3,0.191,0.052,127.4,2018-02-17,37570339
TRK02289,Bright Fire,Doja Cat,Album 2,Latin,265155,19,0.044,0.428,83.4,2021-02-23,15190822
TRK02290,Lost Fire,Olivia Rodrigo,Album 22,Electronic,359957,70,0.913,0.096,71.3,2024-12-19,28041277
TRK02291,Bright Shadows,Kendrick Lamar,Album 48,Electronic,275671,40,0.321,0.995,148.5,2021-03-10,45828834
TRK02292,Bright Nights,Doja Cat,Album 41,R&B,208302,20,0.362,0.665,144.2,2024-08-26,4276091
TRK02293,Midnight Echoes,Travis Scott,Album 23,Pop,323887,10,0.629,0.973,195.2,2022-03-26,42045701
TRK02294,Electric Dreams,Kendrick Lamar,Album 40,Pop,147568,1,0.693,0.647,67.9,2023-12-24,5828900
TRK02295,Golden Memories,Justin Bieber,Album 41,Country,343344,97,0.542,0.038,153.7,2021-05-19,41844348
TRK02296,Endless Shadows,Justin Bieber,Album 50,Latin,199261,99,0.255,0.516,96.6,2019-04-09,27347752
TRK02297,Silent Shadows,BTS,Album 38,Country,198866,0,0.84,0.425,87.1,2021-09-03,33850280
TRK02298,Lost Hearts,Drake,Album 28,Latin,357261,65,0.425,0.795,63.8,2015-02-03,41823369
TRK02299,Neon Shadows,Justin Bieber,Album 48,Pop,240857,31,0.459,0.695,117.2,2016-07-13,42588523
TRK02300,Electric Nights,Billie Eilish,Album 34,R&B,155786,65,0.153,0.844,129.6,2019-06-16,23713510
TRK02301,Lost Nights,Travis Scott,Album 34,Electronic,306449,12,0.097,0.914,137.3,2022-09-10,34364124
TRK02302,Dark Hearts,Post Malone,Album 15,Pop,126853,11,0.99,0.242,186.0,2022-06-29,6859916
TRK02303,Wild Rain,Billie Eilish,Album 36,Pop,260722,23,0.997,0.371,85.2,2023-12-23,42229125
TRK02304,Golden Nights,Drake,Album 42,R&B,146282,31,0.278,0.808,151.0,2017-10-12,6765711
TRK02305,Dark Nights,Dua Lipa,Album 9,R&B,316832,69,0.27,0.342,84.7,2018-02-20,12673638
TRK02306,Midnight Stars,Coldplay,Album 21,Indie,302513,62,0.99,0.256,158.4,2023-05-06,19985442
TRK02307,Wild Fire,Harry Styles,Album 49,Electronic,295573,26,0.531,0.081,111.6,2022-09-14,7350568
TRK02308,Golden Shadows,BTS,Album 41,Rock,196839,59,0.324,0.88,125.0,2017-03-05,44505824
TRK02309,Lost Fire,Imagine Dragons,Album 2,Latin,340210,86,0.245,0.016,124.2,2020-10-28,21445755
TRK02310,Bright Echoes,SZA,Album 29,Latin,144723,35,0.279,0.552,92.9,2019-04-18,7066630
TRK02311,Endless Stars,Travis Scott,Album 34,Electronic,215671,84,0.215,0.803,88.1,2024-09-07,43686881
TRK02312,Bright Fire,Kendrick Lamar,Album 9,Latin,272760,16,0.501,0.347,95.9,2023-09-15,24691557
TRK02313,Bright Stars,Justin Bieber,Album 12,R&B,181419,97,0.491,0.299,198.3,2022-01-11,3374317
TRK02314,Dark Dreams,Ariana Grande,Album 28,Electronic,128299,89,0.04,0.6,166.2,2019-09-24,12083604
TRK02315,Golden Dreams,Bad Bunny,Album 21,Country,267986,10,0.943,0.041,102.2,2021-09-10,27664092
TRK02316,Endless Shadows,Coldplay,Album 47,Country,323699,70,0.422,0.463,165.0,2018-05-30,48495617
TRK02317,Wild Echoes,Travis Scott,Album 19,Pop,302566,72,0.492,0.142,112.2,2021-01-10,12127064
TRK02318,Lost Fire,Taylor Swift,Album 8,Hip-Hop,275757,95,0.097,0.458,119.6,2015-06-10,34457197
TRK02319,Endless Nights,BTS,Album 7,Pop,203106,9,0.767,0.449,131.0,2022-04-08,49189975
TRK02320,Bright Nights,Bad Bunny,Album 30,Latin,203475,35,0.14,0.961,67.5,2019-11-08,6221860
TRK02321,Golden Rain,Billie Eilish,Album 15,R&B,184391,2,0.435,0.735,182.9,2017-03-12,7612215
TRK02322,Wild Hearts,Doja Cat,Album 3,Electronic,186990,100,0.962,0.942,197.1,2017-01-17,32311663
TRK02323,Wild Fire,Imagine Dragons,Album 3,Rock,331242,95,0.585,0.377,78.4,2016-11-27,43166781
TRK02324,Silent Fire,Coldplay,Album 21,Rock,148087,47,0.244,0.076,158.7,2018-08-01,48784965
TRK02325,Lost Shadows,Kendrick Lamar,Album 32,R&B,275546,37,0.693,0.237,117.1,2022-05-02,33196352
TRK02326,Wild Love,SZA,Album 11,Pop,249729,93,0.03,0.56,177.8,2018-10-10,25339620
TRK02327,Electric Love,Taylor Swift,Album 4,Latin,343323,6,0.033,0.954,138.7,2018-08-02,49102905
TRK02328,Bright Stars,Maroon 5,Album 40,Indie,359945,60,0.721,0.177,187.4,2023-01-28,15655509
TRK02329,Bright Hearts,Imagine Dragons,Album 17,R&B,228611,46,0.031,0.276,61.6,2021-01-29,24552664
TRK02330,Wild Love,Justin Bieber,Album 45,Electronic,187801,38,0.021,0.273,61.8,2020-11-17,33944974
TRK02331,Neon Hearts,Maroon 5,Album 23,R&B,327578,82,0.428,0.371,70.4,2022-12-15,23554939
TRK02332,Golden Fire,Maroon 5,Album 39,Country,340202,7,0.885,0.29,141.1,2020-01-15,39713820
TRK02333,Lost Echoes,SZA,Album 16,Electronic,352980,71,0.194,0.038,127.8,2024-10-24,6040278
TRK02334,Electric Fire,The Weeknd,Album 40,R&B,330350,71,0.863,0.681,150.2,2015-10-05,8719268
TRK02335,Midnight Echoes,Doja Cat,Album 27,Electronic,254503,33,0.321,0.541,170.6,2018-12-15,26077901
TRK02336,Dark Love,Justin Bieber,Album 27,R&B,326236,59,0.658,0.383,68.5,2017-09-02,29739324
TRK02337,Bright Fire,Justin Bieber,Album 44,Electronic,239909,30,0.579,0.786,184.3,2019-07-13,6153819
TRK02338,Neon Dreams,The Weeknd,Album 13,Country,148804,94,0.91,0.339,194.0,2018-01-30,10151476
TRK02339,Endless Shadows,The Weeknd,Album 50,Electronic,238097,78,0.45,0.312,104.6,2020-12-20,49202194
TRK02340,Electric Love,Maroon 5,Album 34,Latin,218828,5,0.037,0.684,64.8,2019-07-15,29993827
TRK02341,Dark Rain,Coldplay,Album 28,Latin,299151,29,0.59,0.647,95.9,2015-03-30,39479674
TRK02342,Wild Hearts,Imagine Dragons,Album 39,Rock,227323,57,0.037,0.153,151.3,2021-09-18,45608369
TRK02343,Midnight Rain,Drake,Album 50,R&B,200834,91,0.731,0.556,68.7,2015-04-17,8625668
TRK02344,Golden Hearts,Ariana Grande,Album 38,Country,123879,58,0.304,0.027,72.8,2017-02-20,43685733
TRK02345,Endless Rain,Bad Bunny,Album 15,Hip-Hop,260565,34,0.039,0.608,179.2,2017-12-09,34070432
TRK02346,Lost Stars,Bad Bunny,Album 5,Pop,128635,5,0.887,0.163,182.9,2016-09-03,14032223
TRK02347,Dark Echoes,Travis Scott,Album 22,Country,134411,46,0.454,0.049,76.3,2023-03-06,24491213
TRK02348,Lost Shadows,Billie Eilish,Album 2,Pop,263340,22,0.807,0.654,168.6,2023-01-20,2590554
TRK02349,Dark Echoes,Dua Lipa,Album 46,Electronic,306121,25,0.467,0.03,163.3,2019-06-12,31139460
TRK02350,Golden Echoes,Maroon 5,Album 7,Hip-Hop,158731,12,0.712,0.103,119.9,2022-06-29,46247935
TRK02351,Neon Love,Bad Bunny,Album 38,Country,202195,71,0.133,0.729,66.6,2021-08-02,1813616
TRK02352,Silent Dreams,Olivia Rodrigo,Album 23,Hip-Hop,303931,82,0.065,0.816,76.4,2016-01-28,29755618
TRK02353,Golden Love,Travis Scott,Album 32,Latin,300150,38,0.662,0.235,89.5,2022-05-04,19526294
TRK02354,Lost Dreams,Olivia Rodrigo,Album 42,Rock,261925,1,0.868,0.38,177.1,2019-08-15,15687151
TRK02355,Golden Rain,Travis Scott,Album 6,Rock,359176,37,0.402,0.144,61.7,2015-12-17,22542067
TRK02356,Bright Dreams,Bad Bunny,Album 18,Country,148909,47,0.855,0.216,89.1,2019-07-05,42352004
TRK02357,Silent Stars,Post Malone,Album 38,Country,269100,1,0.177,0.555,133.5,2023-04-17,5918166
TRK02358,Bright Echoes,Olivia Rodrigo,Album 27,Indie,288238,85,0.879,0.912,193.4,2021-04-15,22625584
TRK02359,Golden Memories,Billie Eilish,Album 1,Country,263531,93,0.62,0.741,82.4,2019-12-19,13651910
TRK02360,Dark Memories,Olivia Rodrigo,Album 41,Rock,335651,56,0.743,0.269,116.4,2017-12-25,11656751
TRK02361,Midnight Fire,Maroon 5,Album 31,R&B,190435,97,0.394,0.586,66.2,2019-12-02,21908697
TRK02362,Bright Shadows,Doja Cat,Album 10,Latin,181083,5,0.138,0.643,70.8,2020-08-05,14320601
TRK02363,Electric Fire,Coldplay,Album 39,Electronic,124151,1,0.814,0.907,119.7,2021-05-13,41829903
TRK02364,Bright Echoes,The Weeknd,Album 36,R&B,280527,0,0.677,0.657,128.0,2023-02-15,36252862
TRK02365,Lost Rain,SZA,Album 17,Electronic,150414,48,0.985,0.073,178.1,2019-09-22,13692437
TRK02366,Bright Rain,Maroon 5,Album 49,Country,225055,30,0.462,0.282,98.2,2024-03-08,47819798
TRK02367,Dark Love,Coldplay,Album 25,Indie,207179,39,0.2,0.936,73.4,2020-11-12,42124645
TRK02368,Endless Hearts,Coldplay,Album 9,Country,146143,47,0.193,0.918,74.7,2015-12-08,10079025
TRK02369,Midnight Shadows,The Weeknd,Album 3,Country,348566,46,0.683,0.013,198.1,2022-02-16,13210504
TRK02370,Electric Stars,Ed Sheeran,Album 28,Indie,277579,30,0.366,0.128,99.6,2020-10-23,4715223
TRK02371,Silent Memories,SZA,Album 15,R&B,120108,5,0.568,0.658,74.3,2024-12-06,36260533
TRK02372,Endless Dreams,Drake,Album 12,Electronic,317617,40,0.989,0.568,148.2,2018-01-08,43334557
TRK02373,Silent Memories,Doja Cat,Album 45,Hip-Hop,269661,63,0.056,0.557,76.0,2020-02-16,7724888
TRK02374,Electric Memories,Travis Scott,Album 1,Rock,351744,57,0.465,0.039,136.6,2024-10-19,19096695
TRK02375,Bright Dreams,Bad Bunny,Album 4,R&B,300434,97,0.998,0.438,155.6,2017-04-03,32999511
TRK02376,Midnight Love,Coldplay,Album 17,Latin,170014,9,0.68,0.981,82.6,2024-04-04,17805774
TRK02377,Neon Love,Kendrick Lamar,Album 41,Electronic,271467,98,0.238,0.954,175.6,2018-03-23,47821815
TRK02378,Golden Rain,Ed Sheeran,Album 13,Indie,294952,41,0.397,0.267,165.8,2018-07-11,6928468
TRK02379,Electric Echoes,Imagine Dragons,Album 48,Country,230485,61,0.049,0.157,171.9,2018-12-28,28207840
TRK02380,Silent Love,Billie Eilish,Album 3,Rock,225833,59,0.328,0.99,196.3,2020-08-15,42906462
TRK02381,Dark Memories,Coldplay,Album 36,Indie,233016,67,0.854,0.322,83.7,2015-07-28,9131705
TRK02382,Dark Shadows,Billie Eilish,Album 47,Country,331178,35,0.192,0.478,160.1,2017-02-25,40784383
TRK02383,Electric Rain,SZA,Album 6,Electronic,168791,20,0.41,0.943,153.9,2019-10-07,19151886
TRK02384,Silent Dreams,BTS,Album 37,Electronic,151650,14,0.394,0.701,149.8,2018-05-08,16379765
TRK02385,Midnight Love,The Weeknd,Album 47,R&B,223786,91,0.028,0.744,200.0,2024-10-02,42626664
TRK02386,Electric Memories,Post Malone,Album 26,Latin,270810,75,0.741,0.56,165.7,2022-12-14,1575939
TRK02387,Lost Rain,Billie Eilish,Album 34,Electronic,218741,45,0.617,0.189,61.0,2019-07-18,21184892
TRK02388,Endless Shadows,Bad Bunny,Album 17,Latin,308682,99,0.149,0.719,76.8,2015-12-15,803563
TRK02389,Dark Nights,Taylor Swift,Album 47,Country,201142,13,0.646,0.971,120.2,2022-11-17,40311486
TRK02390,Electric Echoes,Travis Scott,Album 17,R&B,222447,56,0.542,0.399,142.0,2017-04-23,12279616
TRK02391,Midnight Echoes,Bad Bunny,Album 29,Country,180765,21,0.58,0.555,142.6,2015-03-09,35951597
TRK02392,Neon Echoes,Kendrick Lamar,Album 35,Pop,289119,73,0.711,0.92,90.5,2017-05-11,22465714
TRK02393,Lost Dreams,The Weeknd,Album 10,Rock,212183,80,0.082,0.088,110.3,2024-06-29,32031705
TRK02394,Lost Stars,Dua Lipa,Album 14,R&B,135822,79,0.694,0.858,165.0,2023-08-03,44283201
TRK02395,Endless Rain,Kendrick Lamar,Album 37,Latin,342813,18,0.24,0.872,182.3,2023-09-08,9937776
TRK02396,Silent Rain,SZA,Album 42,Pop,205810,43,0.894,0.213,77.7,2023-04-28,15428252
TRK02397,Electric Fire,Imagine Dragons,Album 3,Country,208336,1,0.814,0.384,174.1,2018-01-29,28600749
TRK02398,Neon Hearts,Travis Scott,Album 50,Country,201837,91,0.882,0.697,130.9,2015-07-29,18017975
TRK02399,Dark Nights,Doja Cat,Album 40,Country,212585,27,0.9,0.467,193.0,2022-09-23,14369272
TRK02400,Bright Love,Dua Lipa,Album 22,R&B,336631,54,0.488,0.828,162.6,2015-09-11,35213631
TRK02401,Dark Rain,Doja Cat,Album 4,Country,193240,5,0.694,0.411,168.6,2018-11-23,46488579
TRK02402,Endless Nights,Drake,Album 50,Hip-Hop,252954,23,0.921,0.685,117.0,2018-08-10,22509082
TRK02403,Lost Rain,Maroon 5,Album 16,Indie,286755,33,0.148,0.483,96.2,2022-06-24,11043549
TRK02404,Bright Rain,Bad Bunny,Album 11,Electronic,354151,29,0.921,0.697,171.2,2023-11-26,46442164
TRK02405,Bright Rain,Billie Eilish,Album 21,Pop,258952,65,0.908,0.094,157.7,2019-06-03,41804505
TRK02406,Electric Echoes,Imagine Dragons,Album 43,R&B,228677,38,0.135,0.591,193.7,2023-04-03,15940282
TRK02407,Wild Fire,Coldplay,Album 41,Electronic,311629,33,0.398,0.839,162.4,2024-09-19,18919563
TRK02408,Neon Hearts,Doja Cat,Album 50,Country,267818,34,0.627,0.778,176.8,2023-10-07,9656806
TRK02409,Bright Echoes,Bad Bunny,Album 49,R&B,209655,42,0.551,0.75,118.2,2022-11-27,34353366
TRK02410,Endless Nights,Ed Sheeran,Album 24,Hip-Hop,200449,99,0.967,0.158,166.2,2021-10-23,3042375
TRK02411,Midnight Hearts,Ariana Grande,Album 38,R&B,233600,81,0.324,0.034,120.2,2015-04-26,39632245
TRK02412,Bright Rain,Imagine Dragons,Album 29,Pop,269344,15,0.065,0.897,79.1,2016-09-27,29048756
TRK02413,Midnight Fire,BTS,Album 31,Indie,357601,28,0.523,0.529,93.3,2015-03-06,27679206
TRK02414,Endless Rain,SZA,Album 16,Hip-Hop,270185,85,0.866,0.207,132.2,2016-05-02,4854190
TRK02415,Wild Hearts,Drake,Album 1,Pop,150687,22,0.281,0.741,131.2,2015-09-07,34534654
TRK02416,Silent Hearts,Justin Bieber,Album 37,Pop,345868,90,0.381,0.289,103.3,2019-01-24,18251284
TRK02417,Golden Echoes,Harry Styles,Album 35,Electronic,328352,96,0.277,0.613,168.0,2016-04-03,15355099
TRK02418,Wild Dreams,Travis Scott,Album 36,Electronic,144796,63,0.846,0.598,142.2,2016-09-03,36522163
TRK02419,Dark Fire,BTS,Album 17,Latin,217047,55,0.831,0.906,100.8,2015-12-05,22115096
TRK02420,Endless Rain,Olivia Rodrigo,Album 5,Rock,207646,99,0.052,0.518,169.7,2022-07-07,43183783
TRK02421,Golden Hearts,Justin Bieber,Album 14,Indie,215218,67,0.577,0.474,162.4,2019-05-13,49408834
TRK02422,Neon Stars,BTS,Album 10,Rock,253632,19,0.778,0.032,103.2,2021-10-27,9826273
TRK02423,Silent Nights,Coldplay,Album 49,Indie,265412,4,0.915,0.826,105.3,2022-04-01,29157855
TRK02424,Midnight Shadows,Bad Bunny,Album 27,Latin,221629,80,0.592,0.191,190.0,2022-01-04,20083221
TRK02425,Golden Echoes,Olivia Rodrigo,Album 41,Latin,352085,99,0.145,0.849,70.4,2015-05-26,4917993
TRK02426,Endless Stars,Drake,Album 45,Latin,199236,45,0.508,0.681,61.1,2023-12-29,9773697
TRK02427,Electric Memories,Imagine Dragons,Album 3,Indie,323302,4,0.199,0.727,171.1,2019-10-31,11103475
TRK02428,Silent Love,Bad Bunny,Album 29,Latin,293506,94,0.901,0.496,78.6,2022-11-19,36392211
TRK02429,Endless Rain,Bad Bunny,Album 14,Electronic,347834,67,0.909,0.922,77.5,2017-05-13,45017523
TRK02430,Dark Dreams,The Weeknd,Album 33,R&B,214810,97,0.916,0.578,119.4,2019-08-27,28325717
TRK02431,Golden Love,Justin Bieber,Album 50,Pop,352589,9,0.611,0.544,172.6,2022-12-20,17714787
TRK02432,Lost Shadows,Taylor Swift,Album 45,Electronic,351906,75,0.402,0.611,87.0,2019-07-13,4673039
TRK02433,Wild Fire,Post Malone,Album 32,Country,134080,84,0.628,0.327,160.7,2020-09-20,1138686
TRK02434,Endless Dreams,Harry Styles,Album 48,Indie,142855,22,0.432,0.908,188.8,2017-07-16,25658068
TRK02435,Lost Memories,Coldplay,Album 26,Latin,244924,11,0.383,0.178,71.3,2022-04-20,4928818
TRK02436,Wild Memories,The Weeknd,Album 42,Electronic,253161,54,0.427,0.157,159.3,2019-06-04,7356558
TRK02437,Silent Echoes,Doja Cat,Album 14,Pop,213907,64,0.467,0.913,135.8,2015-02-17,10825417
TRK02438,Dark Hearts,Kendrick Lamar,Album 19,Latin,166561,46,0.016,0.684,104.9,2015-04-18,25480410
TRK02439,Silent Stars,Dua Lipa,Album 17,Hip-Hop,224542,9,0.94,0.275,88.3,2019-10-25,27312615
TRK02440,Neon Stars,Bad Bunny,Album 31,R&B,320781,90,0.247,0.023,138.6,2017-09-11,28830379
TRK02441,Neon Echoes,Maroon 5,Album 26,Indie,120401,12,0.69,0.344,147.6,2015-08-11,14276763
TRK02442,Dark Echoes,Billie Eilish,Album 25,Hip-Hop,346137,94,0.149,0.102,61.7,2020-11-22,24292212
TRK02443,Wild Dreams,Ed Sheeran,Album 38,Indie,348528,99,0.483,0.737,198.9,2019-07-24,6922854
TRK02444,Midnight Rain,Imagine Dragons,Album 10,Pop,333286,17,0.314,0.601,120.4,2021-09-16,2954060
TRK02445,Midnight Dreams,Doja Cat,Album 24,Country,357528,92,0.972,0.077,187.3,2015-04-23,27684562
TRK02446,Neon Nights,Billie Eilish,Album 45,Latin,194935,72,0.948,0.354,177.2,2021-06-02,23123493
TRK02447,Lost Love,Maroon 5,Album 40,Pop,313530,66,0.205,0.185,176.6,2022-02-03,19497343
TRK02448,Golden Love,Harry Styles,Album 30,Hip-Hop,329128,74,0.488,0.729,186.0,2020-01-30,47839727
TRK02449,Silent Fire,Coldplay,Album 40,Country,211551,33,0.282,0.279,188.4,2024-11-26,3224204
TRK02450,Golden Hearts,Ariana Grande,Album 43,Country,239203,99,0.569,0.39,195.3,2021-12-19,32024187
TRK02451,Bright Stars,Post Malone,Album 48,Electronic,246643,24,0.676,0.617,139.0,2015-12-26,19479694
TRK02452,Wild Rain,Olivia Rodrigo,Album 38,Pop,336961,44,0.797,0.689,104.6,2018-11-13,42724913
TRK02453,Midnight Love,Maroon 5,Album 42,Country,206112,73,0.247,0.225,198.4,2018-01-01,7949515
TRK02454,Silent Fire,Olivia Rodrigo,Album 10,Rock,335330,60,0.592,0.057,171.3,2017-09-02,10310740
TRK02455,Neon Stars,Dua Lipa,Album 11,R&B,123032,15,0.528,0.946,91.7,2015-02-23,9849913
TRK02456,Endless Nights,Travis Scott,Album 22,Electronic,353814,1,0.317,0.608,161.4,2023-06-10,43480995
TRK02457,Neon Dreams,Doja Cat,Album 10,Rock,314471,46,0.322,0.461,139.2,2023-11-23,42175846
TRK02458,Bright Rain,Imagine Dragons,Album 16,R&B,200436,42,0.621,0.744,182.8,2019-10-22,28963699
TRK02459,Dark Hearts,The Weeknd,Album 50,R&B,160502,84,0.975,0.905,80.8,2022-12-07,42330325
TRK02460,Golden Fire,Ed Sheeran,Album 38,Latin,142096,35,0.375,0.508,131.4,2022-03-04,22356239
TRK02461,Endless Love,Travis Scott,Album 10,Indie,124600,50,0.3,0.673,104.0,2020-01-18,1134901
TRK02462,Bright Rain,The Weeknd,Album 45,Indie,169967,75,0.64,0.311,147.4,2017-02-13,24367116
TRK02463,Endless Dreams,Billie Eilish,Album 20,Electronic,208433,42,0.507,0.803,142.2,2019-08-20,22470029
TRK02464,Golden Stars,Coldplay,Album 4,Hip-Hop,161526,21,0.243,0.522,63.1,2016-06-25,45590254
TRK02465,Endless Nights,Imagine Dragons,Album 45,Country,334943,93,0.555,0.438,82.0,2018-10-07,37184059
TRK02466,Wild Fire,Bad Bunny,Album 10,R&B,148352,75,0.787,0.984,180.0,2015-05-21,3293296
TRK02467,Lost Love,Olivia Rodrigo,Album 20,Pop,231897,89,0.983,0.57,181.0,2021-10-24,4788684
TRK02468,Neon Echoes,Travis Scott,Album 41,Pop,233892,11,0.061,0.138,167.3,2024-09-05,36008139
TRK02469,Endless Love,Drake,Album 18,R&B,171804,52,0.586,0.06,110.8,2016-03-23,35603277
TRK02470,Electric Shadows,Maroon 5,Album 32,Latin,139400,21,0.925,0.501,104.1,2016-07-14,11221331
TRK02471,Electric Fire,Travis Scott,Album 5,Rock,279511,35,0.842,0.351,98.5,2019-05-22,16455054
TRK02472,Lost Hearts,BTS,Album 47,Indie,230729,79,0.401,0.545,150.6,2019-01-14,49320149
TRK02473,Wild Nights,Ariana Grande,Album 43,Electronic,246329,70,0.806,0.373,91.3,2022-12-10,18046180
TRK02474,Dark Memories,Dua Lipa,Album 21,Rock,285030,50,0.386,0.256,70.5,2021-07-24,3761159
TRK02475,Bright Dreams,Coldplay,Album 12,R&B,261498,51,0.15,0.814,172.5,2017-05-10,43811685
TRK02476,Lost Rain,Harry Styles,Album 34,Electronic,315775,83,0.49,0.298,197.1,2018-07-20,15062503
TRK02477,Dark Dreams,Harry Styles,Album 1,R&B,187061,41,0.554,0.716,89.5,2022-02-17,20792588
TRK02478,Golden Shadows,Ed Sheeran,Album 38,Electronic,229431,22,0.32,0.844,163.8,2018-11-23,45405052
TRK02479,Endless Hearts,Olivia Rodrigo,Album 9,Latin,256041,69,0.895,0.392,67.0,2018-03-18,49486720
TRK02480,Neon Stars,Ed Sheeran,Album 47,Indie,129221,22,0.751,0.937,91.7,2019-09-01,298353
TRK02481,Wild Echoes,Post Malone,Album 21,Country,193548,74,0.662,0.32,123.1,2024-04-19,47331769
TRK02482,Golden Echoes,Doja Cat,Album 4,Indie,133724,62,0.672,0.859,124.6,2024-07-19,39362702
TRK02483,Lost Nights,Justin Bieber,Album 1,R&B,241313,56,0.598,0.799,83.8,2016-05-23,42484234
TRK02484,Electric Fire,Maroon 5,Album 45,Hip-Hop,233576,43,0.728,0.733,108.6,2019-07-19,48498562
TRK02485,Golden Rain,Justin Bieber,Album 17,Country,196264,68,0.629,0.25,156.2,2024-06-18,48300482
